target,ligand,QAS,type,ASVal
1pro,decoy-19,0,0,-8.14998
1pro,decoy-203,0,0,-10.6821
1pro,decoy-206,0,0,-9.66656
1pro,decoy-210,0,0,-9.28217
1pro,decoy-232,0,0,-8.93482
1pro,decoy-238,0,0,-8.33694
1pro,decoy-24,0,0,-11.0301
1pro,decoy-26,0,0,-8.43813
1pro,decoy-28,0,0,-9.22179
1pro,decoy-281,0,0,-6.69146
1pro,decoy-282,0,0,-12.9225
1pro,decoy-295,0,0,-12.601
1pro,decoy-302,0,0,-7.67065
1pro,decoy-306,0,0,-8.81262
1pro,decoy-307,0,0,-6.13904
1pro,decoy-310,0,0,-7.36408
1pro,decoy-317,0,0,-7.1131
1pro,decoy-325,0,0,-10.8468
1pro,decoy-327,0,0,-8.95878
1pro,decoy-330,0,0,-11.4972
1pro,decoy-336,0,0,-5.90882
1pro,decoy-337,0,0,-8.44969
1pro,decoy-339,0,0,-10.1253
1pro,decoy-362,0,0,-9.74909
1pro,decoy-372,0,0,-8.15645
1pro,decoy-375,0,0,-5.15331
1pro,decoy-379,0,0,-8.67391
1pro,decoy-383,0,0,-6.75642
1pro,decoy-402,0,0,-6.46391
1pro,decoy-412,0,0,-8.70163
1pro,decoy-427,0,0,-6.41558
1pro,decoy-435,0,0,-7.45773
1pro,decoy-442,0,0,-8.36805
1pro,decoy-447,0,0,-7.47477
1pro,decoy-448,0,0,-6.89404
1pro,decoy-453,0,0,-9.73828
1pro,decoy-460,0,0,-5.95714
1pro,decoy-472,0,0,-5.00661
1pro,decoy-479,0,0,-9.00612
1pro,decoy-480,0,0,-7.23172
1pro,decoy-506,0,0,-6.34162
1pro,decoy-508,0,0,-8.68259
1pro,decoy-513,0,0,-5.17435
1pro,decoy-521,0,0,-8.39236
1pro,decoy-530,0,0,-9.53225
1pro,decoy-535,0,0,-8.09487
1pro,decoy-541,0,0,-5.28618
1pro,decoy-546,0,0,-8.3679
1pro,decoy-57,0,0,-8.43604
1pro,decoy-573,0,0,-6.3454
1pro,decoy-575,0,0,-8.17284
1pro,decoy-591,0,0,-5.52387
1pro,decoy-596,0,0,-7.6828
1pro,decoy-611,0,0,-5.59535
1pro,decoy-613,0,0,-7.28715
1pro,decoy-616,0,0,-4.44874
1pro,decoy-634,0,0,-9.7123
1pro,decoy-635,0,0,-7.46099
1pro,decoy-643,0,0,-9.78447
1pro,decoy-649,0,0,-7.62715
1pro,decoy-653,0,0,-8.58633
1pro,decoy-657,0,0,-3.28338
1pro,decoy-675,0,0,-9.83363
1pro,decoy-676,0,0,-7.78997
1pro,decoy-677,0,0,-11.0786
1pro,decoy-689,0,0,-6.55705
1pro,decoy-703,0,0,-7.54103
1pro,decoy-718,0,0,-3.30968
1pro,decoy-729,0,0,-9.6299
1pro,decoy-744,0,0,-8.72053
1pro,decoy-752,0,0,-8.30224
1pro,decoy-755,0,0,-11.3575
1pro,decoy-757,0,0,-8.69921
1pro,decoy-76,0,0,-7.08334
1pro,decoy-775,0,0,-7.0601
1pro,decoy-790,0,0,-10.3328
1pro,decoy-792,0,0,-7.15696
1pro,decoy-798,0,0,-11.6682
1pro,decoy-810,0,0,-7.66186
1pro,decoy-811,0,0,-10.1348
1pro,decoy-812,0,0,-8.39478
1pro,decoy-815,0,0,-10.8119
1pro,decoy-821,0,0,-8.49471
1pro,decoy-859,0,0,-6.65491
1pro,decoy-878,0,0,-5.59431
1pro,decoy-881,0,0,-4.94818
1pro,decoy-904,0,0,-7.27476
1pro,decoy-906,0,0,-9.93199
1pro,decoy-927,0,0,-8.58925
1pro,decoy-928,0,0,-7.6909
1pro,decoy-938,0,0,-8.47295
1pro,decoy-949,0,0,-10.3157
1pro,decoy-960,0,0,-8.23999
1pro,decoy-968,0,0,-10.2949
1pro,decoy-98,0,0,-8.52533
1pro,decoy-989,0,0,-6.70266
1pro,decoy-995,0,0,-2.54351
1qbo,1qbo/active-20,0,1,-13.2887
1qbo,decoy-1000,0,0,-5.33099
1qbo,decoy-1010,0,0,-13.5827
1qbo,decoy-1011,0,0,-8.13752
1qbo,decoy-1013,0,0,-10.0065
1qbo,decoy-1015,0,0,-11.6292
1qbo,decoy-1023,0,0,-9.75927
1qbo,decoy-1024,0,0,-10.0455
1qbo,decoy-1025,0,0,-12.5163
1qbo,decoy-1028,0,0,-6.8093
1qbo,decoy-1037,0,0,-16.4724
1qbo,decoy-1042,0,0,-10.5903
1qbo,decoy-1044,0,0,-6.8841
1qbo,decoy-1052,0,0,-14.841
1qbo,decoy-1065,0,0,-7.72901
1qbo,decoy-120,0,0,-8.9463
1qbo,decoy-143,0,0,-12.7755
1qbo,decoy-146,0,0,-8.22542
1qbo,decoy-148,0,0,-9.35089
1qbo,decoy-15,0,0,-11.5193
1qbo,decoy-150,0,0,-11.6075
1qbo,decoy-156,0,0,-8.91018
1qbo,decoy-179,0,0,-10.6964
1qbo,decoy-193,0,0,-10.6535
1qbo,decoy-195,0,0,-8.65632
1qbo,decoy-202,0,0,-9.2113
1qbo,decoy-221,0,0,-11.911
1qbo,decoy-224,0,0,-7.85598
1qbo,decoy-226,0,0,-8.66862
1qbo,decoy-229,0,0,-8.73225
1qbo,decoy-233,0,0,-9.99988
1qbo,decoy-239,0,0,-9.7247
1qbo,decoy-272,0,0,-10.1872
1qbo,decoy-281,0,0,-7.73875
1qbo,decoy-290,0,0,-9.74715
1qbo,decoy-295,0,0,-10.4038
1qbo,decoy-304,0,0,-7.87604
1qbo,decoy-330,0,0,-12.1923
1qbo,decoy-331,0,0,-8.83335
1qbo,decoy-338,0,0,-8.89972
1qbo,decoy-341,0,0,-9.12857
1qbo,decoy-343,0,0,-9.50772
1qbo,decoy-365,0,0,-9.62135
1qbo,decoy-366,0,0,-10.5308
1qbo,decoy-373,0,0,-8.58249
1qbo,decoy-382,0,0,-7.26593
1qbo,decoy-391,0,0,-8.75804
1qbo,decoy-407,0,0,-12.3058
1qbo,decoy-408,0,0,-8.84841
1qbo,decoy-410,0,0,-9.5115
1qbo,decoy-414,0,0,-7.1198
1qbo,decoy-419,0,0,-9.24402
1qbo,decoy-429,0,0,-7.75274
1qbo,decoy-438,0,0,-8.49823
1qbo,decoy-443,0,0,-8.37597
1qbo,decoy-448,0,0,-7.16854
1qbo,decoy-455,0,0,-9.33401
1qbo,decoy-460,0,0,-9.51747
1qbo,decoy-461,0,0,-9.68893
1qbo,decoy-463,0,0,-9.6546
1qbo,decoy-475,0,0,-10.1859
1qbo,decoy-482,0,0,-9.19126
1qbo,decoy-508,0,0,-9.94821
1qbo,decoy-509,0,0,-11.2287
1qbo,decoy-522,0,0,-10.3808
1qbo,decoy-523,0,0,-11.0202
1qbo,decoy-528,0,0,-8.12085
1qbo,decoy-537,0,0,-10.356
1qbo,decoy-540,0,0,-7.47531
1qbo,decoy-554,0,0,-8.9303
1qbo,decoy-557,0,0,-7.25868
1qbo,decoy-561,0,0,-9.97473
1qbo,decoy-571,0,0,-9.42064
1qbo,decoy-590,0,0,-6.78204
1qbo,decoy-592,0,0,-9.38875
1qbo,decoy-599,0,0,-13.3659
1qbo,decoy-612,0,0,-8.65733
1qbo,decoy-616,0,0,-6.61041
1qbo,decoy-618,0,0,-5.62003
1qbo,decoy-628,0,0,-9.32797
1qbo,decoy-631,0,0,-9.71871
1qbo,decoy-640,0,0,-8.2754
1qbo,decoy-643,0,0,-11.9769
1qbo,decoy-673,0,0,-10.6881
1qbo,decoy-683,0,0,-8.6011
1qbo,decoy-685,0,0,-10.742
1qbo,decoy-689,0,0,-7.30489
1qbo,decoy-69,0,0,-5.74707
1qbo,decoy-70,0,0,-11.9251
1qbo,decoy-703,0,0,-9.3169
1qbo,decoy-707,0,0,-14.1863
1qbo,decoy-708,0,0,-9.66966
1qbo,decoy-725,0,0,-15.4962
1qbo,decoy-732,0,0,-10.1619
1qbo,decoy-741,0,0,-9.05536
1qbo,decoy-747,0,0,-10.3792
1qbo,decoy-749,0,0,-9.49298
1qbo,decoy-75,0,0,-6.61711
1qbo,decoy-750,0,0,-7.78287
1qbo,decoy-752,0,0,-8.28839
1qbo,decoy-764,0,0,-6.04669
1qbo,decoy-769,0,0,-9.18404
1qbo,decoy-780,0,0,-6.07316
1qbo,decoy-784,0,0,-8.21009
1qbo,decoy-786,0,0,-10.1166
1qbo,decoy-793,0,0,-10.7978
1qbo,decoy-795,0,0,-6.78451
1qbo,decoy-797,0,0,-8.05039
1qbo,decoy-802,0,0,-9.47967
1qbo,decoy-804,0,0,-7.29275
1qbo,decoy-819,0,0,-12.5128
1qbo,decoy-827,0,0,-5.49602
1qbo,decoy-830,0,0,-10.1944
1qbo,decoy-831,0,0,-10.3834
1qbo,decoy-835,0,0,-9.92739
1qbo,decoy-836,0,0,-8.9426
1qbo,decoy-870,0,0,-9.54004
1qbo,decoy-891,0,0,-7.34065
1qbo,decoy-914,0,0,-11.7006
1qbo,decoy-930,0,0,-13.7329
1qbo,decoy-935,0,0,-9.58526
1qbo,decoy-939,0,0,-7.51998
1qbo,decoy-941,0,0,-7.02125
1qbo,decoy-957,0,0,-7.43273
1qbo,decoy-966,0,0,-11.2492
1qbo,decoy-967,0,0,-7.71696
1qbo,decoy-968,0,0,-12.6154
1qbo,decoy-974,0,0,-7.98979
1qbo,decoy-977,0,0,-9.18647
1qbo,decoy-982,0,0,-11.0734
1qbo,decoy-984,0,0,-12.2256
1qbo,decoy-986,0,0,-5.31271
1qbo,decoy-989,0,0,-6.16365
1qbo,decoy-990,0,0,-8.78453
1qbo,decoy-993,0,0,-9.13702
1qbo,decoy-997,0,0,-12.4112
1qhc,1qhc/active-8,0,1,-6.17398
1qhc,decoy-1006,0,0,-8.07354
1qhc,decoy-1025,0,0,-9.3707
1qhc,decoy-1045,0,0,-5.84184
1qhc,decoy-105,0,0,-4.58689
1qhc,decoy-1051,0,0,-4.65228
1qhc,decoy-1058,0,0,-7.89034
1qhc,decoy-107,0,0,-7.25028
1qhc,decoy-152,0,0,-5.62819
1qhc,decoy-153,0,0,-6.36207
1qhc,decoy-170,0,0,-7.3667
1qhc,decoy-185,0,0,-6.40163
1qhc,decoy-207,0,0,-8.61832
1qhc,decoy-219,0,0,-6.16462
1qhc,decoy-22,0,0,-7.00587
1qhc,decoy-220,0,0,-7.80765
1qhc,decoy-225,0,0,-7.94578
1qhc,decoy-229,0,0,-7.33004
1qhc,decoy-261,0,0,-6.8266
1qhc,decoy-270,0,0,-10.7563
1qhc,decoy-273,0,0,-5.29728
1qhc,decoy-28,0,0,-8.28165
1qhc,decoy-281,0,0,-6.40955
1qhc,decoy-287,0,0,-5.70314
1qhc,decoy-290,0,0,-8.50655
1qhc,decoy-325,0,0,-9.02976
1qhc,decoy-330,0,0,-8.0195
1qhc,decoy-335,0,0,-9.20746
1qhc,decoy-357,0,0,-6.3781
1qhc,decoy-4,0,0,-9.15569
1qhc,decoy-400,0,0,-7.46824
1qhc,decoy-406,0,0,-7.55644
1qhc,decoy-410,0,0,-6.40521
1qhc,decoy-425,0,0,-4.08834
1qhc,decoy-430,0,0,-5.62535
1qhc,decoy-431,0,0,-8.19619
1qhc,decoy-435,0,0,-6.80015
1qhc,decoy-436,0,0,-10.4307
1qhc,decoy-438,0,0,-6.91995
1qhc,decoy-455,0,0,-7.0301
1qhc,decoy-456,0,0,-7.46341
1qhc,decoy-475,0,0,-7.58931
1qhc,decoy-501,0,0,-5.87473
1qhc,decoy-507,0,0,-6.24395
1qhc,decoy-510,0,0,-7.01529
1qhc,decoy-536,0,0,-8.18839
1qhc,decoy-539,0,0,-11.197
1qhc,decoy-551,0,0,-6.7421
1qhc,decoy-553,0,0,-6.08052
1qhc,decoy-570,0,0,-6.43302
1qhc,decoy-571,0,0,-7.98126
1qhc,decoy-575,0,0,-8.42711
1qhc,decoy-576,0,0,-9.40904
1qhc,decoy-584,0,0,-8.49855
1qhc,decoy-593,0,0,-6.82629
1qhc,decoy-595,0,0,-5.19626
1qhc,decoy-613,0,0,-6.40485
1qhc,decoy-614,0,0,-10.9054
1qhc,decoy-625,0,0,-8.44918
1qhc,decoy-631,0,0,-8.30089
1qhc,decoy-637,0,0,-6.40955
1qhc,decoy-657,0,0,-6.13696
1qhc,decoy-659,0,0,-5.07845
1qhc,decoy-669,0,0,-6.86497
1qhc,decoy-685,0,0,-8.50074
1qhc,decoy-70,0,0,-8.38372
1qhc,decoy-700,0,0,-11.4068
1qhc,decoy-708,0,0,-7.00554
1qhc,decoy-717,0,0,-7.24043
1qhc,decoy-722,0,0,-8.06145
1qhc,decoy-736,0,0,-5.25255
1qhc,decoy-742,0,0,-6.60284
1qhc,decoy-746,0,0,-7.01255
1qhc,decoy-748,0,0,-9.42681
1qhc,decoy-77,0,0,-6.92865
1qhc,decoy-802,0,0,-7.47823
1qhc,decoy-836,0,0,-7.04374
1qhc,decoy-838,0,0,-8.28979
1qhc,decoy-862,0,0,-7.6991
1qhc,decoy-874,0,0,-5.32446
1qhc,decoy-878,0,0,-5.6698
1qhc,decoy-885,0,0,-4.27646
1qhc,decoy-888,0,0,-6.80674
1qhc,decoy-89,0,0,-6.29254
1qhc,decoy-899,0,0,-7.26843
1qhc,decoy-911,0,0,-6.66774
1qhc,decoy-921,0,0,-7.5848
1qhc,decoy-93,0,0,-7.24536
1qhc,decoy-939,0,0,-5.67898
1qhc,decoy-947,0,0,-7.35408
1qhc,decoy-968,0,0,-9.20312
1qhc,decoy-970,0,0,-6.02872
1qhc,decoy-982,0,0,-8.81757
1qpe,1qpe/active-18,0,1,-9.79415
1qpe,1qpe/active-23,0,1,-10.0423
1qpe,1qpe/active-25,0,1,-10.8085
1qpe,1qpe/active-28,0,1,-9.47387
1qpe,1qpe/active-30,0,1,-9.99564
1qpe,1qpe/active-39,0,1,-11.2407
1qpe,1qpe/active-40,0,1,-11.0791
1qpe,1qpe/active-8,0,1,-10.4262
1qpe,decoy-1008,0,0,-7.88534
1qpe,decoy-1040,0,0,-3.22384
1qpe,decoy-1060,0,0,-6.94811
1qpe,decoy-113,0,0,-8.81672
1qpe,decoy-119,0,0,-9.97954
1qpe,decoy-121,0,0,-4.53287
1qpe,decoy-123,0,0,-6.56894
1qpe,decoy-124,0,0,-7.87513
1qpe,decoy-151,0,0,-5.20708
1qpe,decoy-153,0,0,-8.22165
1qpe,decoy-16,0,0,-8.70441
1qpe,decoy-174,0,0,-7.27236
1qpe,decoy-180,0,0,-8.99926
1qpe,decoy-198,0,0,-8.17134
1qpe,decoy-20,0,0,-7.70809
1qpe,decoy-226,0,0,-3.49038
1qpe,decoy-24,0,0,-10.846
1qpe,decoy-242,0,0,-9.34147
1qpe,decoy-263,0,0,-6.00459
1qpe,decoy-275,0,0,-6.71571
1qpe,decoy-282,0,0,-11.1022
1qpe,decoy-298,0,0,-7.0703
1qpe,decoy-305,0,0,-6.06813
1qpe,decoy-316,0,0,-7.02251
1qpe,decoy-325,0,0,-10.107
1qpe,decoy-355,0,0,-7.92341
1qpe,decoy-357,0,0,-6.3804
1qpe,decoy-358,0,0,-7.37732
1qpe,decoy-374,0,0,-7.38486
1qpe,decoy-380,0,0,-9.85026
1qpe,decoy-382,0,0,-6.89352
1qpe,decoy-393,0,0,-9.77869
1qpe,decoy-4,0,0,-10.8658
1qpe,decoy-426,0,0,-5.98688
1qpe,decoy-429,0,0,-5.11677
1qpe,decoy-430,0,0,-7.08832
1qpe,decoy-434,0,0,-4.62544
1qpe,decoy-441,0,0,-10.129
1qpe,decoy-459,0,0,-7.21778
1qpe,decoy-464,0,0,-9.73105
1qpe,decoy-478,0,0,-8.09105
1qpe,decoy-496,0,0,-8.82632
1qpe,decoy-520,0,0,-7.92968
1qpe,decoy-522,0,0,-6.57243
1qpe,decoy-531,0,0,-7.99386
1qpe,decoy-535,0,0,-8.51145
1qpe,decoy-544,0,0,-6.63479
1qpe,decoy-55,0,0,-6.33023
1qpe,decoy-551,0,0,-6.92391
1qpe,decoy-554,0,0,-8.19625
1qpe,decoy-606,0,0,-8.15847
1qpe,decoy-610,0,0,-10.122
1qpe,decoy-617,0,0,-5.46435
1qpe,decoy-628,0,0,-4.19434
1qpe,decoy-631,0,0,-7.15502
1qpe,decoy-644,0,0,-9.1491
1qpe,decoy-647,0,0,-7.96562
1qpe,decoy-652,0,0,-9.19282
1qpe,decoy-663,0,0,-6.66806
1qpe,decoy-664,0,0,-9.07122
1qpe,decoy-670,0,0,-7.0898
1qpe,decoy-673,0,0,-7.88619
1qpe,decoy-678,0,0,-7.90692
1qpe,decoy-683,0,0,-8.09636
1qpe,decoy-684,0,0,-8.02726
1qpe,decoy-688,0,0,-8.95767
1qpe,decoy-701,0,0,-8.84697
1qpe,decoy-703,0,0,-7.94381
1qpe,decoy-718,0,0,-2.6343
1qpe,decoy-722,0,0,-9.17855
1qpe,decoy-724,0,0,-6.01189
1qpe,decoy-734,0,0,-7.13468
1qpe,decoy-746,0,0,-7.72039
1qpe,decoy-753,0,0,-5.45843
1qpe,decoy-767,0,0,-6.94194
1qpe,decoy-772,0,0,-8.17014
1qpe,decoy-783,0,0,-4.39638
1qpe,decoy-793,0,0,-5.9339
1qpe,decoy-799,0,0,-8.76419
1qpe,decoy-80,0,0,-5.05829
1qpe,decoy-803,0,0,-6.43354
1qpe,decoy-823,0,0,-8.34818
1qpe,decoy-827,0,0,-5.44952
1qpe,decoy-844,0,0,-8.35192
1qpe,decoy-852,0,0,-8.29481
1qpe,decoy-865,0,0,-9.95227
1qpe,decoy-905,0,0,-7.69211
1qpe,decoy-931,0,0,-8.59403
1qpe,decoy-95,0,0,-7.71534
1qpe,decoy-956,0,0,-8.94471
1qpe,decoy-966,0,0,-9.57878
1qpe,decoy-97,0,0,-6.13294
1qpe,decoy-984,0,0,-9.45725
1qpe,decoy-989,0,0,-5.69838
1rnt,decoy-10,0,0,-6.7339
1rnt,decoy-1005,0,0,-3.81083
1rnt,decoy-1017,0,0,-7.68719
1rnt,decoy-1021,0,0,-8.95498
1rnt,decoy-1026,0,0,-7.08615
1rnt,decoy-1039,0,0,-6.95949
1rnt,decoy-1046,0,0,-7.42438
1rnt,decoy-1053,0,0,-4.8738
1rnt,decoy-1055,0,0,-6.69403
1rnt,decoy-1062,0,0,-6.94739
1rnt,decoy-110,0,0,-6.89429
1rnt,decoy-141,0,0,-5.69355
1rnt,decoy-144,0,0,-6.62575
1rnt,decoy-145,0,0,-6.08138
1rnt,decoy-160,0,0,-6.98498
1rnt,decoy-184,0,0,-8.07783
1rnt,decoy-187,0,0,-3.5435
1rnt,decoy-207,0,0,-7.91354
1rnt,decoy-208,0,0,-8.6664
1rnt,decoy-213,0,0,-7.14607
1rnt,decoy-215,0,0,-7.74974
1rnt,decoy-240,0,0,-7.31786
1rnt,decoy-243,0,0,-6.94158
1rnt,decoy-251,0,0,-6.79106
1rnt,decoy-259,0,0,-4.02239
1rnt,decoy-27,0,0,-3.32183
1rnt,decoy-270,0,0,-9.34255
1rnt,decoy-294,0,0,-6.47295
1rnt,decoy-331,0,0,-7.849
1rnt,decoy-335,0,0,-7.97192
1rnt,decoy-337,0,0,-8.03277
1rnt,decoy-340,0,0,-7.67815
1rnt,decoy-345,0,0,-6.72452
1rnt,decoy-360,0,0,-6.87657
1rnt,decoy-366,0,0,-7.87061
1rnt,decoy-376,0,0,-7.03115
1rnt,decoy-377,0,0,-6.2186
1rnt,decoy-390,0,0,-6.29086
1rnt,decoy-391,0,0,-9.01435
1rnt,decoy-397,0,0,-5.06014
1rnt,decoy-405,0,0,-7.58959
1rnt,decoy-410,0,0,-6.33571
1rnt,decoy-416,0,0,-7.644
1rnt,decoy-419,0,0,-6.76386
1rnt,decoy-426,0,0,-5.14397
1rnt,decoy-428,0,0,-8.19567
1rnt,decoy-432,0,0,-7.73211
1rnt,decoy-452,0,0,-5.56879
1rnt,decoy-456,0,0,-6.7093
1rnt,decoy-470,0,0,-6.04329
1rnt,decoy-484,0,0,-8.10873
1rnt,decoy-494,0,0,-7.00929
1rnt,decoy-505,0,0,-4.4886
1rnt,decoy-507,0,0,-6.84785
1rnt,decoy-530,0,0,-8.46449
1rnt,decoy-552,0,0,-8.88434
1rnt,decoy-581,0,0,-9.23745
1rnt,decoy-587,0,0,-6.93387
1rnt,decoy-615,0,0,-9.58085
1rnt,decoy-619,0,0,-6.29029
1rnt,decoy-62,0,0,-8.96028
1rnt,decoy-620,0,0,-3.98771
1rnt,decoy-621,0,0,-2.20547
1rnt,decoy-624,0,0,-5.89404
1rnt,decoy-63,0,0,-7.26985
1rnt,decoy-635,0,0,-7.24664
1rnt,decoy-640,0,0,-6.79293
1rnt,decoy-650,0,0,-6.10567
1rnt,decoy-651,0,0,-8.11679
1rnt,decoy-66,0,0,-7.50465
1rnt,decoy-663,0,0,-5.33411
1rnt,decoy-672,0,0,-5.47366
1rnt,decoy-676,0,0,-6.85949
1rnt,decoy-697,0,0,-8.08022
1rnt,decoy-704,0,0,0.685006
1rnt,decoy-718,0,0,0.45834
1rnt,decoy-737,0,0,-10.3095
1rnt,decoy-738,0,0,-6.95956
1rnt,decoy-767,0,0,-5.06435
1rnt,decoy-770,0,0,-7.87228
1rnt,decoy-775,0,0,-6.4127
1rnt,decoy-783,0,0,-4.40633
1rnt,decoy-800,0,0,-6.23175
1rnt,decoy-846,0,0,-5.93142
1rnt,decoy-847,0,0,-5.25705
1rnt,decoy-858,0,0,-10.6151
1rnt,decoy-86,0,0,-1.58651
1rnt,decoy-860,0,0,-8.34812
1rnt,decoy-863,0,0,-9.63876
1rnt,decoy-88,0,0,0.0984843
1rnt,decoy-886,0,0,-4.91109
1rnt,decoy-892,0,0,-9.45224
1rnt,decoy-899,0,0,-7.33544
1rnt,decoy-903,0,0,-9.35529
1rnt,decoy-928,0,0,-4.29814
1rnt,decoy-93,0,0,-5.37508
1rnt,decoy-932,0,0,-7.16281
1rnt,decoy-939,0,0,-5.0989
1rnt,decoy-94,0,0,-7.34921
1rnt,decoy-942,0,0,-5.17727
1rnt,decoy-951,0,0,-5.45015
1rnt,decoy-96,0,0,-8.25447
1rnt,decoy-964,0,0,-8.33432
1rnt,decoy-965,0,0,0.776225
1rnt,decoy-972,0,0,-1.71831
1sr7,1sr7/active-15,0,1,-10.239
1sr7,1sr7/active-18,0,1,-10.6207
1sr7,1sr7/active-20,0,1,-11.089
1sr7,1sr7/active-5,0,1,-11.688
1sr7,decoy-1001,0,0,-8.98479
1sr7,decoy-1018,0,0,-6.71092
1sr7,decoy-1043,0,0,-8.23944
1sr7,decoy-1047,0,0,-8.78608
1sr7,decoy-1051,0,0,-5.95478
1sr7,decoy-1057,0,0,-5.42208
1sr7,decoy-1059,0,0,6.09283
1sr7,decoy-1062,0,0,-9.03974
1sr7,decoy-136,0,0,-12.1777
1sr7,decoy-14,0,0,-5.23917
1sr7,decoy-141,0,0,-6.66079
1sr7,decoy-146,0,0,-7.79399
1sr7,decoy-148,0,0,-9.22193
1sr7,decoy-158,0,0,-13.5723
1sr7,decoy-183,0,0,-9.07127
1sr7,decoy-195,0,0,-8.53692
1sr7,decoy-199,0,0,-8.07806
1sr7,decoy-202,0,0,-9.78075
1sr7,decoy-228,0,0,-9.66993
1sr7,decoy-235,0,0,-7.89324
1sr7,decoy-236,0,0,-11.7579
1sr7,decoy-244,0,0,-11.2255
1sr7,decoy-257,0,0,-13.6816
1sr7,decoy-265,0,0,-7.98907
1sr7,decoy-27,0,0,-6.27271
1sr7,decoy-280,0,0,-10.3371
1sr7,decoy-283,0,0,-8.2619
1sr7,decoy-285,0,0,-8.07529
1sr7,decoy-3,0,0,-9.68595
1sr7,decoy-301,0,0,-9.81029
1sr7,decoy-308,0,0,-6.70057
1sr7,decoy-31,0,0,-9.1417
1sr7,decoy-316,0,0,-8.67667
1sr7,decoy-322,0,0,-7.65926
1sr7,decoy-327,0,0,-10.1416
1sr7,decoy-336,0,0,-6.71919
1sr7,decoy-345,0,0,-7.11419
1sr7,decoy-369,0,0,-7.25555
1sr7,decoy-378,0,0,-7.66294
1sr7,decoy-381,0,0,-10.2599
1sr7,decoy-382,0,0,-7.52805
1sr7,decoy-385,0,0,-8.50017
1sr7,decoy-387,0,0,-3.21256
1sr7,decoy-39,0,0,-6.85757
1sr7,decoy-390,0,0,-9.791
1sr7,decoy-395,0,0,-9.35177
1sr7,decoy-4,0,0,-12.0183
1sr7,decoy-402,0,0,-8.48335
1sr7,decoy-405,0,0,-8.53063
1sr7,decoy-419,0,0,-8.84282
1sr7,decoy-421,0,0,3.21271
1sr7,decoy-423,0,0,-10.4141
1sr7,decoy-428,0,0,-9.77259
1sr7,decoy-429,0,0,-5.65506
1sr7,decoy-437,0,0,-10.1341
1sr7,decoy-438,0,0,-8.6
1sr7,decoy-444,0,0,-7.49854
1sr7,decoy-446,0,0,-11.3848
1sr7,decoy-449,0,0,-4.53107
1sr7,decoy-456,0,0,-10.1127
1sr7,decoy-475,0,0,-9.55966
1sr7,decoy-481,0,0,-6.08037
1sr7,decoy-483,0,0,-9.3301
1sr7,decoy-484,0,0,-11.2817
1sr7,decoy-486,0,0,-11.53
1sr7,decoy-49,0,0,-11.1662
1sr7,decoy-52,0,0,-8.01955
1sr7,decoy-53,0,0,-12.269
1sr7,decoy-541,0,0,-5.39804
1sr7,decoy-542,0,0,-9.47236
1sr7,decoy-544,0,0,-8.49994
1sr7,decoy-551,0,0,-7.61099
1sr7,decoy-553,0,0,-7.17815
1sr7,decoy-558,0,0,-13.5008
1sr7,decoy-567,0,0,-4.919
1sr7,decoy-576,0,0,-11.4619
1sr7,decoy-602,0,0,-9.77813
1sr7,decoy-614,0,0,-8.51891
1sr7,decoy-619,0,0,-8.04474
1sr7,decoy-652,0,0,-11.2722
1sr7,decoy-658,0,0,-8.56387
1sr7,decoy-659,0,0,-8.21704
1sr7,decoy-66,0,0,-8.11412
1sr7,decoy-673,0,0,-9.76065
1sr7,decoy-696,0,0,-7.89608
1sr7,decoy-7,0,0,-10.1125
1sr7,decoy-702,0,0,-9.90175
1sr7,decoy-711,0,0,-7.11573
1sr7,decoy-722,0,0,-8.47311
1sr7,decoy-746,0,0,-8.43072
1sr7,decoy-752,0,0,-8.61055
1sr7,decoy-775,0,0,-8.76946
1sr7,decoy-793,0,0,-7.19147
1sr7,decoy-807,0,0,-7.95415
1sr7,decoy-810,0,0,-9.46878
1sr7,decoy-812,0,0,-8.37472
1sr7,decoy-815,0,0,-13.5309
1sr7,decoy-829,0,0,-7.80977
1sr7,decoy-836,0,0,-8.80034
1sr7,decoy-85,0,0,-12.8088
1sr7,decoy-850,0,0,-8.74252
1sr7,decoy-868,0,0,-8.94109
1sr7,decoy-876,0,0,-12.5948
1sr7,decoy-888,0,0,-8.54063
1sr7,decoy-89,0,0,-8.43965
1sr7,decoy-892,0,0,-9.69575
1sr7,decoy-896,0,0,-11.7164
1sr7,decoy-911,0,0,-10.6947
1sr7,decoy-933,0,0,-6.57485
1sr7,decoy-935,0,0,-11.2014
1sr7,decoy-946,0,0,-10.6177
1sr7,decoy-961,0,0,-9.5425
1sr7,decoy-976,0,0,-6.56294
1sr7,decoy-980,0,0,-6.35917
1sr7,decoy-99,0,0,-8.72469
1sr7,decoy-995,0,0,-3.54251
1stc,1stc/active-1,0,1,-12.677
1stc,1stc/active-25,0,1,-11.0887
1stc,1stc/active-27,0,1,-12.6588
1stc,1stc/active-43,0,1,-10.1637
1stc,1stc/active-5,0,1,-10.0187
1stc,decoy-10,0,0,-7.18927
1stc,decoy-1012,0,0,-10.8509
1stc,decoy-1013,0,0,-9.60955
1stc,decoy-1025,0,0,-11.1466
1stc,decoy-103,0,0,-8.38298
1stc,decoy-1040,0,0,-3.36162
1stc,decoy-1057,0,0,-9.75361
1stc,decoy-116,0,0,-7.34394
1stc,decoy-138,0,0,-5.5127
